class,rank,token,mean_abs_shap
268,2,000,0.0003874533573282342
268,3,000 and,0.0003747800888077848
269,1,000 as,0.00046275205265513153
269,2,000 and,0.0003813804514159599
269,3,000,0.0003791548432387816
270,1,000,0.000356330786751206
270,2,000 and,0.0003292377085019129
270,3,000 as,0.00032701478505808905
271,1,000 as,0.000394814901055397
271,2,000,0.00038773367232980015
271,3,000 and,0.00029694065157641743
272,1,000 as,0.00041806052487179126
272,2,000,0.00039078061990462424
272,3,000 and,0.00034937512930078733
273,1,000 as,0.00036582738006824743
273,2,000,0.0003316545689133917
273,3,000 and,0.0003162258652138788
274,1,000,0.0003927727054966705
274,2,000 as,0.00039172636687277734
274,3,000 and,0.00032169825824539266
275,1,000 as,0.0003521498892186572
275,2,000 and,0.0002932038934246386
275,3,000,0.00026854220566420754
276,1,000 as,0.0003590079791577433
276,2,000,0.0002922757476981594
276,3,000 and,0.00028885018139619624
277,1,000 as,0.0003714029405127619
277,2,000,0.0003151904435026783
277,3,000 and,0.0002862481955183572
278,1,000 as,0.0004995884626399768
278,2,000,0.00043533613951225145
278,3,000 and,0.00042549586919332443
279,1,000 as,0.00042004053032370124
279,2,000 and,0.0003336340244663932
279,3,000,0.0003021718908675102
280,1,000 as,0.0003590048338356308
280,2,000,0.0003364117858184122
280,3,000 and,0.00031704512087059235
281,1,000 as,0.00040609355070946864
281,2,000,0.00039887533581824396
281,3,000 and,0.0003643925535566496
282,1,000 as,0.0003722836888024071
282,2,000,0.00031759806939536515
282,3,000 and,0.000306821410604517
283,1,000 as,0.0003560146314503766
283,2,000 and,0.00032425363095084077
283,3,000,0.00031295804671635535
284,1,000 as,0.0005077491297502418
284,2,000,0.0004313737129659272
284,3,000 and,0.0003805588554970695
285,1,000,0.0004347507856232213
285,2,000 as,0.00043097034963889675
285,3,000 and,0.00034080866498299646
286,1,000 as,0.00039667429725062815
286,2,000 and,0.000353859187946899
286,3,000,0.00031467599883570863
287,1,000 as,0.00041544592066174646
287,2,000 and,0.00033644569552601606
287,3,000,0.0003293360130873288
288,1,000 as,0.00037314688248088175
288,2,000 and,0.0003303803506110692
288,3,000,0.00030131495959930774
289,1,000 as,0.0003884293004909885
289,2,000 and,0.0003038285302559673
289,3,000,0.00029953259534461397
290,1,000 as,0.000432479148637331
290,2,000,0.0003672404242676174
290,3,000 and,0.00033968455432163475
291,1,000 and,0.0003644928498697982
291,2,000 as,0.0003462707119707068
291,3,000,0.0003404763919207708
292,1,000 as,0.00033566071567320873
292,2,000 and,0.00029176131104999156
292,3,000,0.0002842652529737536
293,1,000 as,0.0003776403190610477
293,2,000 and,0.00034595041719958345
293,3,000,0.0003183020593558126
294,1,000 as,0.00046353904466546686
294,2,000,0.0004130601924375962
294,3,000 and,0.00038414315160719136
295,1,000 as,0.0004316651632983479
295,2,000 and,0.0003748420905802337
295,3,000,0.00035914861936634266
296,1,000,0.0002820032078788868
296,2,000 and,0.0002796993674975913
296,3,000 as,0.00026894223137838427
297,1,000 as,0.00035024306342666624
297,2,000,0.0003458231210465552
297,3,000 and,0.000332428968933016
298,1,000,0.0003734245376288364
298,2,000 as,0.0003723141867965896
298,3,000 and,0.00033527339629311554
299,1,000 as,0.0003720120793920101
299,2,000,0.0003455202619700939
299,3,000 and,0.00030798588797547596
300,1,000,0.0004349242743025544
300,2,000 as,0.0004296789189144992
300,3,000 and,0.0003648537510441804
301,1,000 as,0.0003952920037349589
301,2,000 and,0.00037961801244126186
301,3,000,0.0003703560499741193
302,1,000 as,0.000400493311989359
302,2,000,0.0003907067821445635
302,3,000 and,0.000338045894397476
303,1,000 as,0.0003945183878548699
303,2,000,0.0003766150183001178
303,3,000 and,0.0003594097954062187
304,1,000 as,0.00039862504745391303
304,2,000 and,0.00032390303967507004
304,3,000,0.0003138815647662618
305,1,000,0.0004209333041356155
305,2,000 as,0.0004193928030760597
305,3,000 and,0.0003443598695706783
306,1,000 as,0.00041863118149450154
306,2,000,0.0003853025404359321
306,3,000 and,0.0003320390434582172
307,1,000 and,0.00034984837678669596
307,2,000,0.00032958150057399357
307,3,000 as,0.0003287805922700747
308,1,000 as,0.00040105162678995016
308,2,000 and,0.00031089032619448904
308,3,000,0.00030069957861020334
309,1,000 as,0.0004673120121821667
309,2,000 and,0.0003756969290137587
309,3,000,0.00036929451937984533
310,1,000 as,0.0003869600063333966
310,2,000 and,0.0003362649002186271
310,3,000,0.00030614455761100923
311,1,000 as,0.00036006420247276853
311,2,000,0.0003568146590135759
311,3,000 and,0.00029955914172638667
312,1,000 as,0.00033308831000986196
312,2,000 and,0.00028446693818276974
312,3,000,0.00027029719894341184
313,1,000,0.00040782538187501637
313,2,000 as,0.00040777653190024845
313,3,000 and,0.00040436573311611616
314,1,000 as,0.00036850595374294447
314,2,000 and,0.0003130427504702828
314,3,000,0.00028945088780073957
315,1,000 as,0.0004276439835150937
315,2,000,0.0003844399131390864
315,3,000 and,0.00038319849163845137
316,1,000 as,0.00040918885302871765
316,2,000,0.00038094706075994235
316,3,000 and,0.0003498438794801027
317,1,000 as,0.00039865856373613436
317,2,000,0.00035611745657406044
317,3,000 and,0.00031658901528137804
318,1,000 as,0.000411557951660157
318,2,000,0.0003711133203057777
318,3,000 and,0.0003446197937034161
319,1,000 and,0.0003515406792181088
319,2,000,0.0003217711336835828
319,3,000 as,0.0003213369264601027
320,1,000 as,0.0004106614798139256
320,2,000 and,0.00031812757157371503
320,3,000,0.00031713337520915074
321,1,000 as,0.0003748691671838741
321,2,000 and,0.0003299841975524433
321,3,000,0.0002944904424458273
322,1,000 as,0.0004010347499716883
322,2,000,0.00039393135940861147
322,3,000 and,0.000349152181114228
323,1,000 as,0.0003693433145969153
323,2,000,0.0003031231469537671
323,3,000 and,0.0002876538048084775
324,1,000 as,0.00035373460429520326
324,2,000,0.0003301828668960796
324,3,000 and,0.0003026679946914291
325,1,000 as,0.00037647970968198916
325,2,000 and,0.00033217240863788844
325,3,000,0.0002756025132411304
326,1,000 as,0.0003839659447258246
326,2,000,0.00038271564643460094
326,3,000 and,0.0003228321921044155
327,1,000 as,0.00037671527569020484
327,2,000,0.0003449566058302807
327,3,000 and,0.0003400039865133975
328,1,000 and,0.0003899061024454342
328,2,000 as,0.0003865756042764274
328,3,000,0.00038326709138032026
329,1,000 and,0.0004251458730614342
329,2,000,0.00039728762856490024
329,3,000 as,0.0003954496021404944
330,1,000 as,0.0005345812891185265
330,2,000 and,0.00038948443702174296
330,3,000,0.0003498619896554029
331,1,000 as,0.0003565409039379664
331,2,000 and,0.00032842025679671557
331,3,000,0.0003165359175334167
332,1,000,0.00037272452305045555
332,2,000 as,0.0003686591794449345
332,3,000 and,0.0003412983674511892
333,1,000 as,0.0003734769209865798
333,2,000 and,0.000319385947383944
333,3,000,0.0002884096814318127
334,1,000 as,0.00036444753422209826
334,2,000,0.00031248412012392223
334,3,000 and,0.00029886195658131886
335,1,000 as,0.00041934065110951264
335,2,000 and,0.0003952049686842548
335,3,000,0.00036842677915333185
336,1,000 as,0.00047850720351806577
336,2,000 and,0.00037733672244737724
336,3,000,0.0003622181591271523
337,1,000 as,0.00043113383912360284
337,2,000 and,0.00037052752029983116
337,3,000,0.0003650246991236988
338,1,000 as,0.0004621324505363095
338,2,000 and,0.0003622497697997807
338,3,000,0.00035000451471177944
339,1,000 as,0.0003857134292952762
339,2,000,0.00029959743247542133
339,3,000 and,0.00029580199600629805
340,1,000 as,0.00042435606746933044
340,2,000,0.0003905817378789428
340,3,000 and,0.00035449778012801823
341,1,000 as,0.0004916563516961859
341,2,000,0.00042350483908859006
341,3,000 and,0.0003937206527681021
342,1,000 as,0.0003599624363843637
342,2,000 and,0.00032841207874989895
342,3,000,0.00027301178830868865
343,1,000 as,0.000389493346461341
343,2,000,0.00036506687247623096
343,3,000 and,0.00036218921158090743
344,1,000 as,0.0004264229956206123
344,2,000,0.00040181357283707427
344,3,000 and,0.00038182214822817743
345,1,000 and,0.0004206821877766688
345,2,000 as,0.00036445236899197307
345,3,000,0.00032268086365907047
346,1,000 and,0.0003449671902782723
346,2,000,0.0003423491638510769
346,3,000 as,0.00034001292347013337
347,1,000 as,0.00037383159026754614
347,2,000 and,0.0003069130102748175
347,3,000,0.0002832333861894821
348,1,000 as,0.00043257351474395466
348,2,000 and,0.0003653962479977615
348,3,000,0.0003248244976909371
349,1,000 as,0.0004706291427719841
349,2,000,0.00040398435586252925
349,3,000 and,0.00036759515912180527
350,1,000 as,0.00032781139883937424
350,2,000,0.0002990285014867462
350,3,000 and,0.00028147065308830054
351,1,000 as,0.00035743647570826747
351,2,000,0.0003112976729586561
351,3,000 and,0.0003107506013500754
352,1,000 as,0.00038226464949680036
352,2,000,0.00033408827025451036
352,3,000 and,0.0003160597413593797
353,1,000,0.0003548712418095785
353,2,000 as,0.00035407274753276587
353,3,000 and,0.0003532360035966556
354,1,000 as,0.00035749193645518205
354,2,000,0.0003536861250527185
354,3,000 and,0.00034196924936795117
355,1,000,0.0003693926275655383
355,2,000 as,0.00036673216913779636
355,3,000 and,0.00034523525155913794
356,1,000 as,0.0004708844179788605
356,2,000 and,0.00040397730042219756
356,3,000,0.00035814474747018104
357,1,000 as,0.0003689135525471782
357,2,000 and,0.0003491574515578869
357,3,000,0.00031391807051782096
358,1,000 as,0.0003947067819359308
358,2,000 and,0.0003876546437585469
358,3,000,0.00029662293229584704
359,1,000 as,0.00037806753306527226
359,2,000 and,0.0003435587018901435
359,3,000,0.0003187450646906334
360,1,000 as,0.00036563657737903187
360,2,000,0.00032319455883391443
360,3,000 and,0.00030782553088422006
361,1,000 as,0.0003986012667030771
361,2,000,0.0003339235027574553
361,3,000 and,0.0003067575432935537
362,1,000 as,0.0003695343506587142
362,2,000 and,0.00032452526109654005
362,3,000,0.0002731393553587495
363,1,000 as,0.0003889364420456504
363,2,000,0.0003359867965047857
363,3,000 and,0.00028756808018086134
364,1,000 as,0.00037428198781243685
364,2,000 and,0.0003533201885413289
364,3,000,0.00032748166606774633
365,1,000 as,0.0004128165266019392
365,2,000,0.0004021480544760107
365,3,000 and,0.00034724298723147576
366,1,000 as,0.00036196014660856495
366,2,000 and,0.00034372168670344943
366,3,000,0.000331551759664897
367,1,000 and,0.00035343223967262527
367,2,000 as,0.0003411860110860191
367,3,000,0.00030809003665465236
368,1,000 as,0.0003778788113906281
368,2,000,0.00033015187448053756
368,3,000 and,0.0003103454995886314
369,1,000 as,0.0003879538207831337
369,2,000 and,0.00037900839288206354
369,3,000,0.00036772449207824083
370,1,000 as,0.0004100454554854737
370,2,000 and,0.00035016945763606896
370,3,000,0.00033671729482498685
371,1,000 as,0.0003277864693975818
371,2,000 and,0.0003256742338566999
371,3,000,0.0002998979262906006
372,1,000 as,0.0003864964205419751
372,2,000 and,0.0003679757430350038
372,3,000,0.00034154498446393447
373,1,000 as,0.00038009361012544384
373,2,000 and,0.0003295154506223194
373,3,000,0.0002986833602424838
374,1,000 as,0.0003669619065126379
374,2,000 and,0.00032670699118167863
374,3,000,0.00027351053755139356
375,1,000 as,0.0003960803968795948
375,2,000 and,0.0003770730369987765
375,3,000,0.0003524602117246642
376,1,000 as,0.0003934944542334247
376,2,000 and,0.0003256148105197484
376,3,000,0.00028530837612478476
377,1,000 as,0.00037284399278930637
377,2,000 and,0.00036011719974766347
377,3,000,0.00033124526592827157
378,1,000 as,0.0003711793302785141
378,2,000 and,0.0003313193198531428
378,3,000,0.0003145993131171199
379,1,000 as,0.0003609764819387963
379,2,000,0.0003158447189128532
379,3,000 and,0.00030356284611216596
380,1,000,0.00036147912619584745
380,2,000 as,0.00035435700937801564
380,3,000 and,0.0002962743503077557
381,1,000 as,0.0003302208512154152
381,2,000,0.0003107440345446567
381,3,000 and,0.00029484013066374116
382,1,000 as,0.0003625480065416132
382,2,000 and,0.00032539890869193064
382,3,000,0.0003090640584681101
383,1,000 as,0.00038331694444362815
383,2,000,0.0003815609883366766
383,3,000 and,0.000361982047848073
384,1,000 as,0.0004151468688289779
384,2,000,0.00034321466581589715
384,3,000 and,0.00032596381065816226
385,1,000 as,0.0003672812097643825
385,2,000,0.0003504680324455513
385,3,000 and,0.0003023543791599331
386,1,000 as,0.0003969517514299412
386,2,000 and,0.00039334762592188214
386,3,000,0.00036565133259466474
387,1,000 as,0.00045237933861091235
387,2,000 and,0.0003589658432254178
387,3,000,0.0003572530786107889
388,1,000 as,0.0004155940009256413
388,2,000,0.0003949582294639459
388,3,000 and,0.0003501992190617924
389,1,000 and,0.00037396676677101337
389,2,000 as,0.000367738130722675
389,3,000,0.0003220350829755021
390,1,000 as,0.00040844048114522407
390,2,000 and,0.00034643887430632495
390,3,000,0.00030192124967964455
391,1,000 as,0.0003898154559825343
391,2,000,0.0003281813564960836
391,3,000 and,0.0003249875350110774
392,1,000 as,0.0004171705371109
392,2,000 and,0.0003663422056363421
392,3,000,0.00034545333641546614
393,1,000,0.0004311513036725911
393,2,000 as,0.0003801340043773477
393,3,000 and,0.00031194247192651436
394,1,000 as,0.0004371898432431456
394,2,000,0.0004366741261568339
394,3,000 and,0.0003832090027870868
395,1,000 as,0.000357957252360631
395,2,000 and,0.0002817392926713433
395,3,000,0.00027058427590552633
396,1,000 and,0.0003865191364410506
396,2,000 as,0.0003846927615141371
396,3,000,0.0003082149087780103
397,1,000,0.0003430724523972643
397,2,000 and,0.0003392991090324732
397,3,000 as,0.00033677275433450767
398,1,000 as,0.00035735869394336816
398,2,000 and,0.00031918557781552225
398,3,000,0.0002969563928063307
399,1,000 as,0.0003279496977840577
399,2,000 and,0.00030900284745728426
399,3,000,0.0002725564846541335
400,1,000 as,0.0003900858753868483
400,2,000 and,0.0003527008016761007
400,3,000,0.0003244849434356115
401,1,000 as,0.000493126426195254
401,2,000 and,0.0003758784188924497
401,3,000,0.0003565704208307053
402,1,000 as,0.0003906847094999049
402,2,000,0.00037093516330777656
402,3,000 and,0.00034625710425586283
403,1,000,0.0003754392387629904
403,2,000 as,0.0003716985973947263
403,3,000 and,0.00031769730793959535
404,1,000 as,0.000321414859888044
404,2,000 and,0.00030765619687390613
404,3,000,0.00027922959431431974
405,1,000 as,0.0004593027138615368
405,2,000 and,0.0003680218252271175
405,3,000,0.00034867147334534734
406,1,000 as,0.0005169403999236447
406,2,000 and,0.0004009290274764507
406,3,000,0.00034605453685445986
407,1,000 and,0.0003319923066463798
407,2,000 as,0.0003151692687504225
407,3,000,0.0002837827016111985
408,1,000 as,0.000343094772037583
408,2,000 and,0.0002937130434505111
408,3,000,0.0002733980175106799
409,1,000 as,0.0004641288191706832
409,2,000 and,0.00041074777483279216
409,3,000,0.0003919748512236651
410,1,000 as,0.00041083822959562676
410,2,000,0.0003901336411959465
410,3,000 and,0.00035580758052401154
411,1,000 and,0.00035544991140195145
411,2,000 as,0.0003473977621399409
411,3,000,0.0003441592567479896
412,1,000 as,0.0004270047228133317
412,2,000,0.0003501817347993357
412,3,000 and,0.00033495583908231763
413,1,000 as,0.0003543933303733178
413,2,000 and,0.00031627017422256824
413,3,000,0.00030404748140662593
414,1,000 and,0.00033658778636122804
414,2,000 as,0.0003108470022313404
414,3,000,0.000275987370312221
415,1,000,0.0003571144720384127
415,2,000 as,0.0003394050956616793
415,3,000 and,0.0002999192537117133
416,1,000 as,0.00044481624639387476
416,2,000 and,0.00041259454411590626
416,3,000,0.00037690914422294113
417,1,000 and,0.0003590425126637898
417,2,000 as,0.00035639691393458045
417,3,000,0.0003225631810153554
418,1,000,0.00036853202238240303
418,2,000 as,0.00035366199146872864
418,3,000 and,0.0003473530393384518
419,1,000,0.00041764740892132795
419,2,000 as,0.0004018477039212732
419,3,000 and,0.0003145717730987606
420,1,000 and,0.00033799786560361145
420,2,000 as,0.00033602721790104495
420,3,000,0.0003327168846150758
421,1,000 as,0.00039066054735987843
421,2,000,0.00037500677709141655
421,3,000 and,0.00029949495267596506
422,1,000 as,0.0004967988196768024
422,2,000 and,0.00041851028415947766
422,3,000,0.0003351151841604213
423,1,000 as,0.0003255787521222214
423,2,000,0.00031592816707164335
423,3,000 and,0.00029578385669740495
424,1,000 as,0.0004089274039304014
424,2,000,0.0003915166397528485
424,3,000 and,0.0003775314048757002
425,1,000 as,0.00042878843764483605
425,2,000,0.0003332100141848373
425,3,000 and,0.0003100914215513195
426,1,000 as,0.0004228697795023716
426,2,000 and,0.00038509219183261096
426,3,000,0.00036630277022764343
427,1,000 and,0.0004384166433852384
427,2,000 as,0.0003574374883513691
427,3,000,0.00031259263430103573
428,1,000 as,0.00045985109096001583
428,2,000 and,0.0003704359063578418
428,3,000,0.00035932658639191753
429,1,000 as,0.0003571602718263257
429,2,000,0.0003225746021666589
429,3,000 and,0.00030674003784655283
430,1,000 as,0.00043323390564174464
430,2,000,0.0003901907958818106
430,3,000 and,0.0003704352100804595
431,1,000 as,0.0003477876130978766
431,2,000 and,0.00032700707573451825
431,3,000,0.0003062144787564736
432,1,000 as,0.000341279873320452
432,2,000 and,0.0003326724855811016
432,3,000,0.00029750851511939374
433,1,000 as,0.00037226104795381814
433,2,000,0.00033082638018659634
433,3,000 and,0.00029917248759590154
434,1,000 as,0.0003815434332125057
434,2,000 and,0.00036683293476238825
434,3,000,0.0003474584893873512
435,1,000 as,0.0004976056013006456
435,2,000,0.0004016369998952745
435,3,000 and,0.0003998472925403786
436,1,000 as,0.00044424401836571156
436,2,000,0.00042335056298447286
436,3,000 and,0.000344711287282484
437,1,000 as,0.00036317598691982964
437,2,000,0.0003566896599615636
437,3,000 and,0.00032094410511884596
438,1,000 and,0.00032432487350178313
438,2,000 as,0.00028366768314982315
438,3,000,0.00026889396763538515
439,1,000 as,0.00040939430533874663
439,2,000 and,0.0003799626250491044
439,3,000,0.0003178759542147213
440,1,000 as,0.0004073246579223864
440,2,000,0.00036482333868581134
440,3,000 and,0.0003283486328825287
441,1,000 as,0.00041359632882755727
441,2,000,0.00040528860948869824
441,3,000 and,0.0003961377801802644
442,1,000 as,0.0003831645862789016
442,2,000,0.00033736402545248413
442,3,000 and,0.00033265562273376365
443,1,000 as,0.00035851479398981697
443,2,000 and,0.0003276107157049892
443,3,000,0.000295239904530008
444,1,000 as,0.00041235803591108865
444,2,000 and,0.0003403330321570203
444,3,000,0.0003249102744748987
445,1,000,0.00042161717013533144
445,2,000 as,0.0003924637151667307
445,3,000 and,0.0003138834354930273
446,1,000 as,0.00047947871204059747
446,2,000 and,0.0003728127703113978
446,3,000,0.00035969289109741157
447,1,000 as,0.0003516773657244048
447,2,000,0.0003461619480229013
447,3,000 and,0.0003221253008751125
448,1,000 as,0.0005033343450659293
448,2,000 and,0.0003850029918426094
448,3,000,0.0003691675761737412
449,1,000 and,0.00035378338562040256
449,2,000 as,0.000350998062176491
449,3,000,0.0003347416362993788
450,1,000 as,0.0003348653756246088
450,2,000,0.00029466917484954175
450,3,000 and,0.0002925591165312771
451,1,000 and,0.0004053606637926284
451,2,000,0.0003766470995477782
451,3,000 as,0.00037296485901506594
452,1,000 and,0.00036256797127717707
452,2,000,0.0003388259369226099
452,3,000 as,0.000323787259405724
453,1,000 as,0.00039557115179982396
453,2,000 and,0.00036846048661925767
453,3,000,0.0002663264432939031
454,1,000 as,0.0003665121246201965
454,2,000 and,0.00036352179084561415
454,3,000,0.0002978091101538251
455,1,000 as,0.0003514418238927981
455,2,000 and,0.0003081041945941169
455,3,000,0.0003019997858150535
456,1,000 as,0.000488826949333689
456,2,000 and,0.00037318345896239
456,3,000,0.00034719624658920953
457,1,000 as,0.0003852195429150703
457,2,000,0.00036054258615221795
457,3,000 and,0.0003531695478815072
458,1,000 as,0.0003492855766675021
458,2,000,0.00032293309224038126
458,3,000 and,0.0002990518190192752
459,1,000 as,0.0005049372982106527
459,2,000 and,0.0004065561901248583
459,3,000,0.0003194825141298824
460,1,000 as,0.00040282066851602256
460,2,000,0.00035727332776761906
460,3,000 and,0.0003377513064552009
461,1,000 as,0.00036847703692341986
461,2,000,0.0003628887500303612
461,3,000 and,0.0003290786736859677
462,1,000 and,0.0003538184535547083
462,2,000 as,0.00035071667096121535
462,3,000,0.0002822950616804441
463,1,000 as,0.0003709475325797283
463,2,000,0.0003608100675341024
463,3,000 and,0.00034532945490404934
464,1,000 as,0.0003671188587510036
464,2,000,0.0003338055113746028
464,3,000 and,0.0003170448543046704
465,1,000 as,0.00039833099709800054
465,2,000 and,0.0003640256578450907
465,3,000,0.0003494616290296323
466,1,000 as,0.0004357708418454173
466,2,000,0.00039978144625655193
466,3,000 and,0.000373302910463477
467,1,000 as,0.0003595981901180982
467,2,000 and,0.00035073072018539846
467,3,000,0.00029204944631648015
468,1,000 as,0.0003826913771625192
468,2,000,0.00035215774909388775
468,3,000 and,0.000326237275748352
469,1,000 as,0.00041864231970850034
469,2,000,0.0003336307275587467
469,3,000 and,0.0003280545118270734
470,1,000,0.00040641332565127813
470,2,000 as,0.0004062907250834099
470,3,000 and,0.0003750089490294881
471,1,000 as,0.0004265887198024511
471,2,000,0.00037404987424604583
471,3,000 and,0.00034997723118335177
472,1,000,0.0004194876747706655
472,2,000 as,0.0003996926011391529
472,3,000 and,0.0003753162962898437
473,1,000 as,0.0003770337109266444
473,2,000,0.00031338415099674375
473,3,000 and,0.0003089066323648598
474,1,000 as,0.00039138040997119706
474,2,000 and,0.000363332831323409
474,3,000,0.0003531775533445028
475,1,000 as,0.0004998393006160628
475,2,000,0.0004347468567640169
475,3,000 and,0.0003724345109052974
476,1,000 as,0.0003715200549786388
476,2,000,0.0003096049481421916
476,3,000 and,0.0002962305042062489
477,1,000 and,0.00037090782945721707
477,2,000 as,0.0003640455752561
477,3,000,0.00028484691611282937
478,1,000 as,0.0003727530956435011
478,2,000 and,0.00036740993522096146
478,3,000,0.00028763804897104293
479,1,000 and,0.0003706915292779331
479,2,000 as,0.0003577012788331461
479,3,000,0.0003335656612961937
480,1,000 as,0.0005203330447904896
480,2,000,0.0005153894496401134
480,3,000 and,0.0004309534026741979
481,1,000 as,0.00045191190510140576
481,2,000,0.0003598924782353013
481,3,000 and,0.0003531231709068496
482,1,000 as,0.0004677930351465219
482,2,000 and,0.00035973081992341936
482,3,000,0.0003520740895158042
483,1,000 as,0.00040208247239121637
483,2,000 and,0.0003526685486578818
483,3,000,0.00030390395781341756
484,1,000 as,0.00043300923487895444
484,2,000 and,0.0003976098693282103
484,3,000,0.00036185324395041226
485,1,000 as,0.00038884549531801254
485,2,000 and,0.0003624805212552801
485,3,000,0.0003566943561891397
486,1,000 as,0.00035371426130419826
486,2,000 and,0.0003472449269232791
486,3,000,0.00033850756479548094
487,1,000,0.00038381414523597576
487,2,000 as,0.00036695653924493656
487,3,000 and,0.0003521263907279185
488,1,000 and,0.00036997535679087086
488,2,000 as,0.00032765902547203475
488,3,000,0.0002826095107416163
489,1,000 and,0.0003246779141562265
489,2,000 as,0.0003100859169402064
489,3,000,0.0002950811088692461
490,1,000 as,0.000357736571581344
490,2,000 and,0.00033321827988825714
490,3,000,0.0002792850954179828
491,1,000 as,0.00040637591162044856
491,2,000 and,0.0003516733429124888
491,3,000,0.0003190286158054654
492,1,000 as,0.0003946459020369019
492,2,000 and,0.0003361884754099943
492,3,000,0.0003283774161947034
493,1,000 as,0.0003818773656343488
493,2,000 and,0.00034558226138395705
493,3,000,0.00034529888377847956
494,1,000 as,0.00040868758595219445
494,2,000 and,0.00034677080568227934
494,3,000,0.00031348112548098476
495,1,000 as,0.0003878021954055709
495,2,000,0.0003505466076567356
495,3,000 and,0.0003165722489419124
496,1,000,0.0003803734476087664
496,2,000 and,0.0003680827155341908
496,3,000 as,0.00036359185876933003
497,1,000 as,0.0003549266593664179
497,2,000,0.00032890480703197617
497,3,000 and,0.000324158577594636
498,1,000,0.0004153044140659192
498,2,000 as,0.00041259291578704964
498,3,000 and,0.0003920825271823611
499,1,000 as,0.0003951015273370803
499,2,000,0.0003891197282787731
499,3,000 and,0.0003675176270121898
500,1,000 as,0.0003780223987980362
500,2,000,0.00034107678341930566
500,3,000 and,0.0003290282038987023
501,1,000 as,0.00037344339376623207
501,2,000,0.0003334720568134892
501,3,000 and,0.00031623627996595527
502,1,000,0.00035221170107825687
502,2,000 as,0.0003492158374229263
502,3,000 and,0.00034098780510341846
503,1,000 as,0.00038197935411699913
503,2,000,0.000359660719697886
503,3,000 and,0.0003279062317086188
504,1,000,0.00041403593548187425
504,2,000 as,0.0003996245301866724
504,3,000 and,0.0003257334632670365
505,1,000,0.000508879518591703
505,2,000 as,0.000483502703912352
505,3,000 and,0.0003634136093123268
506,1,000 as,0.0003969147360766582
506,2,000 and,0.0003309353902271056
506,3,000,0.000329771144557837
507,1,000 as,0.00037085817239406246
507,2,000,0.00030723681192494124
507,3,000 and,0.00029719193289489646
508,1,000 as,0.0004193138267104032
508,2,000,0.00039256192009665505
508,3,000 and,0.00038595886671026784
509,1,000 as,0.0003995181904252404
509,2,000,0.0003746237517543073
509,3,000 and,0.00034203490997202586
510,1,000 as,0.00043006415489845617
510,2,000 and,0.00033290968826757975
510,3,000,0.0003157471509372878
511,1,000 as,0.00038485873432563813
511,2,000 and,0.0003410298797047602
511,3,000,0.00032002906318632796
512,1,000 as,0.0003653016156919581
512,2,000,0.00031492854377227874
512,3,000 and,0.0002993452479510797
513,1,000 as,0.0003614552417088355
513,2,000 and,0.000326669753886228
513,3,000,0.0003255624542082872
514,1,000 as,0.00038806268508326686
514,2,000 and,0.0003485111140547343
514,3,000,0.0003237089065226986
515,1,000 as,0.0003916663424152329
515,2,000 and,0.0003495031380129567
515,3,000,0.00031234960620853873
516,1,000 as,0.0003706884573047278
516,2,000 and,0.0003600525379960374
516,3,000,0.0003497362119130704
517,1,000 as,0.00037149027284168727
517,2,000,0.0003651674489084796
517,3,000 and,0.0002972476957490392
518,1,000 and,0.0003712284127281641
518,2,000 as,0.00034180990947275654
518,3,000,0.00027863556347948573
519,1,000 and,0.00038028029977829776
519,2,000 as,0.00033360777360482677
519,3,000,0.00027196760092283246
520,1,000 as,0.00040549879349262
520,2,000 and,0.0003375047624012008
520,3,000,0.0003241693241302019
521,1,000 as,0.00038890159996452
521,2,000,0.0003532301361152885
521,3,000 and,0.0003404209464906295
522,1,000 as,0.0003786646620170651
522,2,000 and,0.0003563809468218878
522,3,000,0.0003560161496644981
523,1,000 as,0.00044195697712512644
523,2,000,0.00038694490965306876
523,3,000 and,0.000385090174390325
524,1,000 as,0.0003739903205292466
524,2,000 and,0.0003684957706371841
524,3,000,0.0003293683504331685
525,1,000 as,0.00042519700240689526
525,2,000,0.00040049552765779436
525,3,000 and,0.00034603453464278507
526,1,000 as,0.00039647324545196366
526,2,000 and,0.0003175295644783888
526,3,000,0.0003134536404457939
527,1,000 and,0.00035793287869744037
527,2,000 as,0.00032306742551922794
527,3,000,0.0003040612861346107
528,1,000 and,0.0003829987000694298
528,2,000 as,0.0003754523198630447
528,3,000,0.0003286350809809471
529,1,000 as,0.00042985769272465315
529,2,000 and,0.00037088410865734574
529,3,000,0.0003358919079813936
530,1,000,0.0003629417137355109
530,2,000 as,0.0003453353775599185
530,3,000 and,0.00030150423266620246
531,1,000 as,0.0003980933748791091
531,2,000 and,0.00032790430392739737
531,3,000,0.0003263075575326248
532,1,000 as,0.000416619107871524
532,2,000,0.00040064430792275394
532,3,000 and,0.0003796601621296046
533,1,000 and,0.0003366727700244673
533,2,000 as,0.00032159520427772374
533,3,000,0.00028528019868971215
534,1,000 as,0.0004010285263386354
534,2,000,0.0003905084123543623
534,3,000 and,0.0003576786612787231
535,1,000 as,0.0003818606515358585
535,2,000 and,0.0003176925072582049
535,3,000,0.0002653326334037979
536,1,000 as,0.00048053665732057747
536,2,000 and,0.0003786937834879384
536,3,000,0.00032489616633406715
537,1,000 as,0.00041701304422915017
537,2,000,0.00037155269592061083
537,3,000 and,0.0003417169666610959
